Id,System,Class,Static,Static2,Sun,Planets,Moons,Effect,Region,Constelation
unknown,J152333,3, K346,, Orange radiant,5,84,, Unknown (R14), Unknown (C131)
unknown,J131245,3, K346,, Orange Bright,9,28, Pulsar, Unknown (R14), Unknown (C131)
unknown,J151045,3, K346,, Blue,10,67,, Unknown (R14), Unknown (C131)
unknown,J160822,3, K346,, Red Giant,9,68,, Unknown (R14), Unknown (C131)
unknown,J125944,3, K346,, Yellow Small,9,22, Magnetar, Unknown (R14), Unknown (C132)
unknown,J173330,3, K346,, Pink,11,94,, Unknown (R14), Unknown (C132)
unknown,J115512,3, K346,, Orange Bright,7,26,, Unknown (R14), Unknown (C132)
unknown,J161854,3, K346,, Orange radiant,6,49, Black Hole, Unknown (R14), Unknown (C132)
unknown,J122442,3, K346,, Yellow Small,7,24, Black Hole, Unknown (R14), Unknown (C132)
unknown,J114010,3, K346,, Yellow Small,7,15,, Unknown (R14), Unknown (C132)
unknown,J153546,3, K346,, Orange,8,52, Wolf-Rayet Star, Unknown (R14), Unknown (C132)
unknown,J141046,3, K346,, White,8,12,, Unknown (R14), Unknown (C133)
unknown,J160111,3, K346,, Orange radiant,6,42, Wolf-Rayet Star, Unknown (R14), Unknown (C133)
unknown,J101243,3, K346,, Orange,9,73,, Unknown (R14), Unknown (C133)
unknown,J214009,3, K346,, Orange,10,53,, Unknown (R14), Unknown (C133)
unknown,J152757,3, K346,, Pink Small,8,67,, Unknown (R14), Unknown (C133)
unknown,J164729,3, K346,, White Dwarf,9,43, Wolf-Rayet Star, Unknown (R14), Unknown (C133)
unknown,J171420,3, K346,, Red Giant,9,55,, Unknown (R14), Unknown (C133)
unknown,J232441,3, K346,, Yellow Small,9,13, Red Giant, Unknown (R14), Unknown (C134)
unknown,J131656,3, K346,, Orange Bright,5,6,, Unknown (R14), Unknown (C134)
unknown,J135406,3, K346,, Pink Small,9,55, Black Hole, Unknown (R14), Unknown (C134)
unknown,J230708,3, K346,, Yellow Small,8,68,, Unknown (R14), Unknown (C134)
unknown,J120124,3, K346,, Pink,7,27,, Unknown (R14), Unknown (C134)
unknown,J132746,3, K346,, Orange Bright,13,72,, Unknown (R14), Unknown (C134)
unknown,J212207,3, K346,, Yellow Small,9,39,, Unknown (R14), Unknown (C135)
unknown,J104416,3, K346,, Orange radiant,9,35, Pulsar, Unknown (R14), Unknown (C135)
unknown,J104841,3, K346,, Yellow Small,8,68,, Unknown (R14), Unknown (C135)
unknown,J172701,3, K346,, Yellow Small,10,19, Wolf-Rayet Star, Unknown (R14), Unknown (C135)
unknown,J104835,3, K346,, Pink Small,8,44,, Unknown (R14), Unknown (C135)
unknown,J113647,3, K346,, Pink,10,54,, Unknown (R14), Unknown (C135)
unknown,J144316,3, K346,, Pink Small,8,3, Pulsar, Unknown (R14), Unknown (C135)
unknown,J114612,3, K346,, Blue,5,35,, Unknown (R14), Unknown (C136)
unknown,J130759,3, K346,, Orange radiant,10,75,, Unknown (R14), Unknown (C136)
unknown,J164751,3, K346,, Orange radiant,8,54,, Unknown (R14), Unknown (C136)
unknown,J131324,3, K346,, Orange Bright,9,32, Red Giant, Unknown (R14), Unknown (C136)
unknown,J230722,3, K346,, Blue Small,5,20, Black Hole, Unknown (R14), Unknown (C136)
unknown,J134118,3, K346,, Pink Small,11,58, Cataclysmic Variable, Unknown (R14), Unknown (C136)
unknown,J164223,3, K346,, Orange Bright,10,41, Pulsar, Unknown (R14), Unknown (C137)
unknown,J154449,3, K346,, Orange radiant,10,45,, Unknown (R14), Unknown (C137)
unknown,J172815,3, K346,, Blue,11,36,, Unknown (R14), Unknown (C137)
unknown,J151242,3, K346,, Orange Bright,10,43,, Unknown (R14), Unknown (C137)
unknown,J213423,3, K346,, Pink Small,9,24, Red Giant, Unknown (R14), Unknown (C137)
unknown,J145555,3, K346,, Orange,9,26,, Unknown (R14), Unknown (C137)
unknown,J101323,3, K346,, Yellow Small,9,8,, Unknown (R14), Unknown (C138)
unknown,J112954,3, K346,, Yellow,10,87,, Unknown (R14), Unknown (C138)
unknown,J133951,3, K346,, Blue Bright,12,56,, Unknown (R14), Unknown (C138)
unknown,J150444,3, K346,, Blue,8,62,, Unknown (R14), Unknown (C138)
unknown,J153858,3, K346,, White Dwarf,9,9,, Unknown (R14), Unknown (C138)
unknown,J172422,3, K346,, Yellow,10,32, Magnetar, Unknown (R14), Unknown (C138)
unknown,J155545,3, K346,, Orange,7,50,, Unknown (R14), Unknown (C139)
unknown,J161441,3, K346,, Pink,7,15,, Unknown (R14), Unknown (C139)
unknown,J125449,3, K346,, Yellow,9,13, Pulsar, Unknown (R14), Unknown (C139)
unknown,J210445,3, K346,, Yellow,7,61,, Unknown (R14), Unknown (C139)
unknown,J123443,3, K346,, Pink,8,29,, Unknown (R14), Unknown (C139)
unknown,J121422,3, K346,, Orange Bright,11,52,, Unknown (R14), Unknown (C139)
unknown,J155403,3, K346,, Orange,10,39,, Unknown (R14), Unknown (C139)
unknown,J103724,3, K346,, Red Giant,10,72, Red Giant, Unknown (R14), Unknown (C140)
unknown,J112948,3, K346,, Orange radiant,8,38, Black Hole, Unknown (R14), Unknown (C140)
unknown,J235330,3, K346,, Orange Bright,8,24,, Unknown (R14), Unknown (C140)
unknown,J121507,3, K346,, Orange Bright,8,48,, Unknown (R14), Unknown (C140)
unknown,J235712,3, K346,, Yellow Small,6,51,, Unknown (R14), Unknown (C140)
unknown,J125016,3, K346,, Red Giant,8,17, Cataclysmic Variable, Unknown (R14), Unknown (C140)
unknown,J151516,3, K346,, Yellow,10,40,, Unknown (R14), Unknown (C140)
unknown,J132226,3, K346,, Orange radiant,9,19, Black Hole, Unknown (R14), Unknown (C141)
unknown,J170656,3, K346,, Pink,7,57,, Unknown (R14), Unknown (C141)
unknown,J155722,3, K346,, Yellow Small,5,5,, Unknown (R14), Unknown (C141)
unknown,J150135,3, K346,, Yellow Small,9,28,, Unknown (R14), Unknown (C141)
unknown,J151645,3, K346,, Blue Small,5,31, Wolf-Rayet Star, Unknown (R14), Unknown (C141)
unknown,J211151,3, K346,, Pink Small,5,4,, Unknown (R14), Unknown (C141)
unknown,J213109,3, K346,, Yellow,7,40,, Unknown (R14), Unknown (C142)
unknown,J233628,3, K346,, Orange radiant,10,71,, Unknown (R14), Unknown (C142)
unknown,J102433,3, K346,, Orange Bright,10,47,, Unknown (R14), Unknown (C142)
unknown,J111823,3, K346,, White Dwarf,7,61,, Unknown (R14), Unknown (C142)
unknown,J211805,3, K346,, Blue Bright,9,12,, Unknown (R14), Unknown (C142)
unknown,J172028,3, K346,, Blue Small,5,40,, Unknown (R14), Unknown (C142)
unknown,J101833,3, K346,, Red Giant,11,43,, Unknown (R14), Unknown (C143)
unknown,J104815,3, K346,, Pink,6,33,, Unknown (R14), Unknown (C143)
unknown,J124635,3, K346,, Blue Bright,6,7, Black Hole, Unknown (R14), Unknown (C143)
unknown,J110738,3, K346,, Orange radiant,9,29,, Unknown (R14), Unknown (C143)
unknown,J170550,3, K346,, Yellow Small,9,39,, Unknown (R14), Unknown (C143)
unknown,J143704,3, K346,, Blue Bright,5,66,, Unknown (R14), Unknown (C143)
unknown,J143614,3, U210,, Pink Small,9,48,, Unknown (R15), Unknown (C144)
unknown,J170236,3, U210,, Yellow Small,9,18,, Unknown (R15), Unknown (C144)
unknown,J153034,3, U210,, Orange radiant,10,36, Pulsar, Unknown (R15), Unknown (C144)
unknown,J220338,3, U210,, Orange,9,79,, Unknown (R15), Unknown (C144)
unknown,J171828,3, U210,, Pink,6,2,, Unknown (R15), Unknown (C144)
unknown,J112942,3, U210,, Orange Bright,7,10,, Unknown (R15), Unknown (C144)
unknown,J112709,3, U210,, Yellow,8,17, Wolf-Rayet Star, Unknown (R15), Unknown (C145)
unknown,J161213,3, U210,, Orange,7,70,, Unknown (R15), Unknown (C145)
unknown,J140739,3, U210,, Orange,6,33, Pulsar, Unknown (R15), Unknown (C145)
unknown,J213534,3, U210,, Orange radiant,9,43, Wolf-Rayet Star, Unknown (R15), Unknown (C145)
unknown,J165224,3, U210,, Pink,8,48,, Unknown (R15), Unknown (C145)
unknown,J170144,3, U210,, Orange radiant,12,24,, Unknown (R15), Unknown (C145)
unknown,J162010,3, U210,, Pink Small,8,33, Cataclysmic Variable, Unknown (R15), Unknown (C146)
unknown,J110226,3, U210,, Orange,10,61, Cataclysmic Variable, Unknown (R15), Unknown (C146)
unknown,J104421,3, U210,, White,9,50, Cataclysmic Variable, Unknown (R15), Unknown (C146)
unknown,J104330,3, U210,, Orange Bright,12,20,, Unknown (R15), Unknown (C146)
unknown,J140208,3, U210,, Pink,12,56,, Unknown (R15), Unknown (C146)
unknown,J100338,3, U210,, Orange radiant,4,36,, Unknown (R15), Unknown (C146)
unknown,J110034,3, U210,, Orange,8,24,, Unknown (R15), Unknown (C147)
unknown,J124207,3, U210,, Yellow Small,5,20,, Unknown (R15), Unknown (C147)
unknown,J132907,3, U210,, Yellow Small,6,62,, Unknown (R15), Unknown (C147)
unknown,J100015,3, U210,, Blue Small,11,70,, Unknown (R15), Unknown (C147)
unknown,J144024,3, U210,, Yellow Small,8,2,, Unknown (R15), Unknown (C147)
unknown,J122806,3, U210,, Orange Bright,8,10,, Unknown (R15), Unknown (C147)
unknown,J133250,3, U210,, Orange radiant,9,47,, Unknown (R15), Unknown (C147)
unknown,J135852,3, U210,, Orange radiant,7,61,, Unknown (R15), Unknown (C148)
unknown,J130616,3, U210,, Red Giant,8,47, Magnetar, Unknown (R15), Unknown (C148)
unknown,J204323,3, U210,, White Dwarf,12,38,, Unknown (R15), Unknown (C148)
unknown,J120742,3, U210,, Yellow Small,10,29,, Unknown (R15), Unknown (C148)
unknown,J105549,3, U210,, Orange,7,50,, Unknown (R15), Unknown (C148)
unknown,J103237,3, U210,, Orange,9,61,, Unknown (R15), Unknown (C148)
unknown,J215326,3, U210,, Pink Small,11,71,, Unknown (R15), Unknown (C148)
unknown,J121700,3, U210,, Orange radiant,8,56, Cataclysmic Variable, Unknown (R15), Unknown (C149)
unknown,J124358,3, U210,, Red Giant,11,49,, Unknown (R15), Unknown (C149)
unknown,J112420,3, U210,, Blue Small,10,70,, Unknown (R15), Unknown (C149)
unknown,J130022,3, U210,, Orange Bright,8,25, Magnetar, Unknown (R15), Unknown (C149)
unknown,J155419,3, U210,, Red Giant,4,41,, Unknown (R15), Unknown (C149)
unknown,J135723,3, U210,, Pink,10,13, Wolf-Rayet Star, Unknown (R15), Unknown (C149)
unknown,J105201,3, U210,, Blue Bright,9,68, Cataclysmic Variable, Unknown (R15), Unknown (C149)
unknown,J133218,3, U210,, Red Giant,6,7, Magnetar, Unknown (R15), Unknown (C150)
unknown,J143345,3, U210,, Orange,8,59,, Unknown (R15), Unknown (C150)
unknown,J115448,3, U210,, Orange Bright,8,30,, Unknown (R15), Unknown (C150)
unknown,J135642,3, U210,, Pink Small,11,55,, Unknown (R15), Unknown (C150)
unknown,J205900,3, U210,, Orange,7,64,, Unknown (R15), Unknown (C150)
unknown,J112747,3, U210,, Orange radiant,9,38,, Unknown (R15), Unknown (C150)
unknown,J121027,3, U210,, Pink,9,10,, Unknown (R15), Unknown (C151)
unknown,J124744,3, U210,, Orange Bright,6,42, Pulsar, Unknown (R15), Unknown (C151)
unknown,J161303,3, U210,, Pink Small,10,60,, Unknown (R15), Unknown (C151)
unknown,J141848,3, U210,, Orange radiant,9,86,, Unknown (R15), Unknown (C151)
unknown,J104001,3, U210,, Pink,11,94,, Unknown (R15), Unknown (C151)
unknown,J102304,3, U210,, Orange radiant,11,47,, Unknown (R15), Unknown (C151)
unknown,J172852,3, U210,, Orange radiant,8,76,, Unknown (R15), Unknown (C152)
unknown,J131304,3, U210,, Orange radiant,9,68, Magnetar, Unknown (R15), Unknown (C152)
unknown,J145632,3, U210,, Orange,2,13,, Unknown (R15), Unknown (C152)
unknown,J102515,3, U210,, Red Giant,8,50,, Unknown (R15), Unknown (C152)
unknown,J160645,3, U210,, Orange,9,51,, Unknown (R15), Unknown (C152)
unknown,J135129,3, U210,, Orange,9,67, Black Hole, Unknown (R15), Unknown (C152)
unknown,J115909,3, U210,, Orange Bright,7,56,, Unknown (R15), Unknown (C152)
unknown,J100001,4, C247,U574, Pink Small,9,48,, Unknown (R21), Unknown (C211)
unknown,J100046,4, N766,X877, Orange Bright,8,57, Cataclysmic Variable, Unknown (R16), Unknown (C154)
unknown,J100107,4, C247,X877, Pink Small,9,33,, Unknown (R21), Unknown (C200)
unknown,J100142,4, X877,P060, Blue,10,63,, Unknown (R20), Unknown (C193)
unknown,J100150,4, N766,H900, Yellow Small,10,46, Black Hole, Unknown (R16), Unknown (C160)
unknown,J100346,4, H900,N766, Yellow,7,48,, Unknown (R22), Unknown (C221)
unknown,J100357,4, H900,X877, Orange Bright,8,35,, Unknown (R22), Unknown (C222)
unknown,J100806,4, U574,H900, Orange,10,50,, Unknown (R17), Unknown (C162)
unknown,J100830,4, C247,X877, Pink,9,49,, Unknown (R21), Unknown (C201)
unknown,J100846,4, H900,N766, Yellow,8,59, Black Hole, Unknown (R22), Unknown (C217)
unknown,J100937,4, C247,X877, Red Giant,6,22, Cataclysmic Variable, Unknown (R21), Unknown (C200)
unknown,J100956,4, N766,H900, Red Giant,7,44,, Unknown (R16), Unknown (C158)
unknown,J101042,4, C247,X877, Yellow Small,5,23, Cataclysmic Variable, Unknown (R21), Unknown (C195)
unknown,J101126,4, P060,X877, Yellow Small,9,7,, Unknown (R18), Unknown (C171)
unknown,J101129,4, X877,P060, Red Giant,7,33,, Unknown (R20), Unknown (C193)
unknown,J101142,4, H900,N766, Red Giant,7,8,, Unknown (R22), Unknown (C221)
unknown,J101145,4, C247,H900, Orange Bright,10,52, Pulsar, Unknown (R21), Unknown (C197)
unknown,J101315,4, C247,N766, Orange radiant,9,60,, Unknown (R21), Unknown (C212)
unknown,J101331,4, X877,N766, Orange radiant,11,58,, Unknown (R20), Unknown (C189)
unknown,J101507,4, N766,H900, Pink,7,50, Red Giant, Unknown (R16), Unknown (C158)
unknown,J101535,4, C247,N766, Yellow Small,11,30, Pulsar, Unknown (R21), Unknown (C198)
unknown,J101551,4, N766,X877, Orange,7,60,, Unknown (R16), Unknown (C161)
unknown,J101604,4, X877,N766, Blue Bright,10,78, Pulsar, Unknown (R20), Unknown (C190)
unknown,J101706,4, U574,H900, Pink Small,9,19,, Unknown (R17), Unknown (C162)
unknown,J101835,4, H900,P060, Orange Bright,8,23, Cataclysmic Variable, Unknown (R22), Unknown (C225)
unknown,J101915,4, X877,C247, Orange,9,53, Magnetar, Unknown (R19), Unknown (C175)
unknown,J101957,4, C247,N766, Orange radiant,6,54, Wolf-Rayet Star, Unknown (R23), Unknown (C228)
unknown,J102045,4, C247,X877, Yellow,6,43, Pulsar, Unknown (R21), Unknown (C201)
unknown,J102055,4, C247,H900, Yellow,8,57,, Unknown (R21), Unknown (C209)
unknown,J102336,4, C247,N766, Pink Small,8,50,, Unknown (R21), Unknown (C199)
unknown,J102409,4, X877,H900, White,8,82,, Unknown (R19), Unknown (C186)
unknown,J102439,4, X877,U574, Yellow Small,9,19, Magnetar, Unknown (R19), Unknown (C178)
unknown,J102521,4, X877,H900, Orange radiant,8,51,, Unknown (R19), Unknown (C186)
unknown,J102534,4, N766,C247, Yellow,8,25, Wolf-Rayet Star, Unknown (R16), Unknown (C159)
unknown,J102844,4, X877,H900, Orange,7,57,, Unknown (R19), Unknown (C185)
unknown,J103008,4, P060,N766, Orange radiant,7,38, Magnetar, Unknown (R18), Unknown (C170)
unknown,J103104,4, X877,H900, Yellow,11,15, Cataclysmic Variable, Unknown (R19), Unknown (C185)
unknown,J103110,4, U574,H900, Orange radiant,7,64, Black Hole, Unknown (R17), Unknown (C162)
unknown,J103120,4, H900,C247, Orange Bright,10,72, Cataclysmic Variable, Unknown (R22), Unknown (C219)
unknown,J103141,4, C247,H900, Orange Bright,7,9, Black Hole, Unknown (R21), Unknown (C197)
unknown,J103213,4, H900,C247, Orange radiant,5,46,, Unknown (R22), Unknown (C215)
unknown,J103228,4, C247,P060, Pink,11,54,, Unknown (R21), Unknown (C205)
unknown,J103242,4, X877,C247, Yellow,10,16, Cataclysmic Variable, Unknown (R19), Unknown (C177)
unknown,J103412,4, H900,X877, Pink,12,56,, Unknown (R22), Unknown (C220)
unknown,J103538,4, H900,C247, Yellow Small,10,44,, Unknown (R22), Unknown (C218)
unknown,J103631,4, C247,P060, Blue Small,12,82,, Unknown (R21), Unknown (C205)
unknown,J103704,4, P060,N766, Orange,9,36, Magnetar, Unknown (R18), Unknown (C170)
unknown,J103731,4, N766,X877, Pink Small,10,57,, Unknown (R16), Unknown (C154)
unknown,J103907,4, H900,P060, Orange Bright,8,29,, Unknown (R22), Unknown (C225)
unknown,J104311,4, N766,X877, Orange radiant,11,101, Black Hole, Unknown (R16), Unknown (C161)
unknown,J104404,4, X877,P060, Pink,8,49,, Unknown (R20), Unknown (C193)
unknown,J104502,4, X877,H900, Pink,14,81,, Unknown (R19), Unknown (C180)
unknown,J104603,4, P060,N766, Pink Small,12,72, Pulsar, Unknown (R18), Unknown (C170)
unknown,J104624,4, X877,C247, White,7,12,, Unknown (R20), Unknown (C194)
unknown,J104649,4, U574,H900, Orange radiant,9,83, Magnetar, Unknown (R17), Unknown (C164)
unknown,J104714,4, X877,H900, Yellow Small,10,32, Pulsar, Unknown (R19), Unknown (C186)
unknown,J104723,4, C247,X877, Orange radiant,5,22, Pulsar, Unknown (R21), Unknown (C206)
unknown,J104729,4, H900,C247, White Dwarf,7,74, Red Giant, Unknown (R22), Unknown (C213)
unknown,J104754,4, N766,X877, Red Giant,11,64,, Unknown (R16), Unknown (C153)
unknown,J104948,4, H900,P060, Blue Bright,7,66, Cataclysmic Variable, Unknown (R22), Unknown (C225)
unknown,J105319,4, C247,X877, White,9,43,, Unknown (R23), Unknown (C229)
unknown,J105346,4, U574,H900, Yellow Small,9,32, Wolf-Rayet Star, Unknown (R17), Unknown (C164)
unknown,J105348,4, C247,N766, Orange Bright,6,23, Red Giant, Unknown (R23), Unknown (C228)
unknown,J105411,4, P060,X877, White,6,50,, Unknown (R18), Unknown (C171)
unknown,J105415,4, N766,X877, Yellow Small,9,19, Cataclysmic Variable, Unknown (R16), Unknown (C161)
unknown,J105433,4, C247,N766, Orange Bright,10,68,, Unknown (R23), Unknown (C228)
unknown,J105546,4, N766,C247, Yellow,12,17, Wolf-Rayet Star, Unknown (R16), Unknown (C159)
unknown,J105621,4, C247,N766, Yellow Small,11,45, Red Giant, Unknown (R21), Unknown (C212)
unknown,J105726,4, U574,X877, White Dwarf,12,38,, Unknown (R17), Unknown (C165)
unknown,J105835,4, C247,H900, Pink Small,8,48,, Unknown (R21), Unknown (C209)
unknown,J105858,4, H900,C247, White,8,12, Wolf-Rayet Star, Unknown (R22), Unknown (C215)
unknown,J110016,4, P060,X877, Orange,6,33, Red Giant, Unknown (R18), Unknown (C171)
unknown,J110417,4, C247,H900, Orange radiant,9,53,, Unknown (R21), Unknown (C208)
unknown,J110719,4, X877,C247, Orange radiant,8,39,, Unknown (R19), Unknown (C175)
unknown,J110736,4, P060,N766, Pink Small,8,16, Wolf-Rayet Star, Unknown (R18), Unknown (C170)
unknown,J110915,4, H900,C247, Yellow,8,15,, Unknown (R22), Unknown (C213)
unknown,J111007,4, C247,P060, Red Giant,6,8,, Unknown (R21), Unknown (C196)
unknown,J111009,4, C247,X877, Yellow Small,6,5,, Unknown (R21), Unknown (C207)
unknown,J111029,4, N766,H900, Orange,8,36,, Unknown (R16), Unknown (C158)
unknown,J111329,4, P060,X877, Orange radiant,8,36, Red Giant, Unknown (R18), Unknown (C169)
unknown,J111404,4, U574,H900, Orange radiant,8,46, Cataclysmic Variable, Unknown (R17), Unknown (C164)
unknown,J111458,4, C247,N766, White,8,72,, Unknown (R21), Unknown (C198)
unknown,J111555,4, P060,N766, Pink Small,11,49,, Unknown (R18), Unknown (C167)
unknown,J111617,4, H900,X877, Blue Bright,8,14, Black Hole, Unknown (R22), Unknown (C220)
unknown,J111629,4, C247,X877, White Dwarf,6,54, Cataclysmic Variable, Unknown (R21), Unknown (C207)
unknown,J111644,4, C247,P060, Yellow Small,7,18, Cataclysmic Variable, Unknown (R21), Unknown (C205)
unknown,J111753,4, H900,C247, White,7,15, Pulsar, Unknown (R22), Unknown (C213)
unknown,J111758,4, U574,X877, Pink Small,12,72, Cataclysmic Variable, Unknown (R17), Unknown (C165)
unknown,J111950,4, N766,X877, Red Giant,9,21,, Unknown (R16), Unknown (C161)
unknown,J112110,4, X877,U574, Pink Small,7,43,, Unknown (R19), Unknown (C182)
unknown,J112150,4, X877,H900, Orange,6,40,, Unknown (R20), Unknown (C188)
unknown,J112215,4, C247,H900, Red Giant,4,41,, Unknown (R21), Unknown (C197)
unknown,J112404,4, C247,X877, Yellow Small,9,16, Magnetar, Unknown (R21), Unknown (C206)
unknown,J112450,4, X877,P060, Yellow Small,10,39,, Unknown (R20), Unknown (C193)
unknown,J112610,4, N766,P060, Blue Bright,10,77,, Unknown (R16), Unknown (C156)
unknown,J112630,4, X877,U574, Orange radiant,11,46,, Unknown (R19), Unknown (C178)
unknown,J112722,4, C247,X877, Orange,7,46, Magnetar, Unknown (R23), Unknown (C230)
unknown,J112928,4, X877,C247, Blue,9,16,, Unknown (R19), Unknown (C184)
unknown,J113131,4, H900,C247, Yellow,12,57,, Unknown (R22), Unknown (C219)
unknown,J113133,4, C247,X877, Pink Small,7,68,, Unknown (R23), Unknown (C229)
unknown,J113152,4, H900,N766, Orange,7,31,, Unknown (R22), Unknown (C217)
unknown,J113158,4, C247,H900, Yellow Small,9,13, Red Giant, Unknown (R21), Unknown (C210)
unknown,J113227,4, X877,C247, Orange radiant,6,27, Pulsar, Unknown (R20), Unknown (C194)
unknown,J113250,4, P060,N766, Orange Bright,10,14, Magnetar, Unknown (R18), Unknown (C167)
unknown,J113437,4, H900,C247, Blue Small,7,73,, Unknown (R22), Unknown (C223)
unknown,J113453,4, H900,N766, Blue Bright,8,43, Magnetar, Unknown (R22), Unknown (C217)
unknown,J113456,4, N766,H900, Pink Small,7,53,, Unknown (R16), Unknown (C157)
unknown,J113508,4, C247,H900, Orange radiant,9,53,, Unknown (R21), Unknown (C210)
unknown,J113551,4, C247,N766, Yellow,6,3, Red Giant, Unknown (R21), Unknown (C199)
unknown,J113727,4, X877,P060, Yellow Small,9,34, Magnetar, Unknown (R19), Unknown (C174)
unknown,J113730,4, N766,H900, Yellow Small,8,50, Red Giant, Unknown (R16), Unknown (C158)
unknown,J113754,4, P060,C247, Blue Small,9,79, Magnetar, Unknown (R18), Unknown (C166)
unknown,J113813,4, C247,N766, Pink,4,34, Pulsar, Unknown (R21), Unknown (C212)
unknown,J113925,4, N766,X877, Yellow,10,47, Black Hole, Unknown (R16), Unknown (C153)
unknown,J113950,4, H900,X877, Orange radiant,9,60,, Unknown (R22), Unknown (C214)
unknown,J114026,4, U574,X877, Yellow Small,6,44,, Unknown (R17), Unknown (C165)
unknown,J114031,4, H900,N766, Orange Bright,6,60,, Unknown (R22), Unknown (C224)
unknown,J114133,4, C247,N766, Yellow Small,8,17, Magnetar, Unknown (R21), Unknown (C202)
unknown,J114318,4, H900,C247, White Dwarf,6,40, Red Giant, Unknown (R22), Unknown (C223)
unknown,J114355,4, X877,C247, Red Giant,9,28, Cataclysmic Variable, Unknown (R19), Unknown (C176)
unknown,J114408,4, C247,X877, Orange radiant,8,46,, Unknown (R21), Unknown (C206)
unknown,J114530,4, C247,N766, Yellow,9,74, Cataclysmic Variable, Unknown (R21), Unknown (C199)
unknown,J114735,4, C247,H900, Yellow,7,45,, Unknown (R21), Unknown (C204)
unknown,J115018,4, N766,X877, Pink,11,101, Wolf-Rayet Star, Unknown (R16), Unknown (C154)
unknown,J115026,4, X877,P060, Yellow,8,29, Black Hole, Unknown (R19), Unknown (C174)
unknown,J115031,4, H900,X877, Yellow,7,5,, Unknown (R22), Unknown (C222)
unknown,J115118,4, U574,X877, Orange,8,40,, Unknown (R17), Unknown (C165)
unknown,J115304,4, X877,H900, Yellow,12,17,, Unknown (R20), Unknown (C188)
unknown,J115528,4, X877,N766, Pink,4,29,, Unknown (R20), Unknown (C192)
unknown,J115547,4, N766,H900, Yellow Small,6,6, Cataclysmic Variable, Unknown (R16), Unknown (C157)
unknown,J115552,4, P060,X877, Orange,6,58,, Unknown (R18), Unknown (C169)
unknown,J115554,4, C247,N766, Yellow Small,9,4,, Unknown (R21), Unknown (C198)
unknown,J115658,4, C247,X877, Pink Small,5,3,, Unknown (R21), Unknown (C201)
unknown,J120131,4, H900,U574, Red Giant,8,41,, Unknown (R22), Unknown (C226)
unknown,J120134,4, H900,U574, Red Giant,10,25, Pulsar, Unknown (R22), Unknown (C226)
unknown,J120316,4, H900,N766, Yellow,10,34, Cataclysmic Variable, Unknown (R22), Unknown (C224)
unknown,J120409,4, X877,H900, Blue Bright,9,21,, Unknown (R19), Unknown (C179)
unknown,J120450,4, X877,H900, White Dwarf,11,35, Red Giant, Unknown (R19), Unknown (C180)
unknown,J120643,4, P060,C247, Orange radiant,7,55, Pulsar, Unknown (R18), Unknown (C172)
unknown,J120844,4, H900,P060, Yellow,5,19,, Unknown (R22), Unknown (C225)
unknown,J120937,4, N766,X877, Pink Small,10,56,, Unknown (R16), Unknown (C155)
unknown,J121006,4, C247,H900, Pink Small,11,33, Pulsar, Unknown (R21), Unknown (C204)
unknown,J121116,4, X877,H900, Yellow Small,8,5, Wolf-Rayet Star, Unknown (R19), Unknown (C186)
unknown,J121347,4, P060,C247, Yellow,13,38, Cataclysmic Variable, Unknown (R18), Unknown (C172)
unknown,J121558,4, X877,P060, Orange Bright,7,7,, Unknown (R20), Unknown (C193)
unknown,J121623,4, X877,C247, Orange,7,46, Pulsar, Unknown (R19), Unknown (C176)
unknown,J121845,4, N766,H900, Blue Small,6,49, Cataclysmic Variable, Unknown (R16), Unknown (C157)
unknown,J121847,4, C247,H900, Pink,10,35,, Unknown (R21), Unknown (C203)
unknown,J122056,4, H900,N766, Orange Bright,8,48, Red Giant, Unknown (R22), Unknown (C224)
unknown,J122155,4, P060,X877, Yellow Small,11,35, Wolf-Rayet Star, Unknown (R18), Unknown (C171)
unknown,J122503,4, H900,C247, Orange radiant,8,31,, Unknown (R22), Unknown (C219)
unknown,J1226-0,4, X877,C247, Yellow Small,10,34,, Unknown (R19), Unknown (C176)
unknown,J122656,4, U574,X877, Orange radiant,10,53, Black Hole, Unknown (R17), Unknown (C163)
unknown,J122706,4, H900,X877, Blue Small,8,19,, Unknown (R22), Unknown (C222)
unknown,J122728,4, H900,C247, Yellow Small,9,33,, Unknown (R22), Unknown (C213)
unknown,J122934,4, X877,C247, Orange,11,27,, Unknown (R19), Unknown (C183)
unknown,J123246,4, C247,X877, Pink,6,66, Cataclysmic Variable, Unknown (R23), Unknown (C229)
unknown,J123345,4, C247,N766, Orange radiant,7,59,, Unknown (R21), Unknown (C212)
unknown,J123352,4, C247,N766, Yellow,7,79,, Unknown (R21), Unknown (C199)
unknown,J123458,4, X877,C247, Orange radiant,11,35,, Unknown (R19), Unknown (C183)
unknown,J123528,4, N766,C247, Pink,8,47,, Unknown (R16), Unknown (C159)
unknown,J123726,4, N766,P060, Orange Bright,7,16, Black Hole, Unknown (R16), Unknown (C156)
unknown,J123746,4, C247,X877, White,6,39,, Unknown (R21), Unknown (C206)
unknown,J123753,4, C247,X877, Orange Bright,11,36,, Unknown (R21), Unknown (C195)
unknown,J123947,4, C247,X877, White,10,71, Cataclysmic Variable, Unknown (R21), Unknown (C201)
unknown,J124109,4, X877,C247, Blue Bright,12,28, Black Hole, Unknown (R19), Unknown (C183)
